요일,출발,x1,y1,도착,x2,y2,이동인구(합)
주중,11140,37.5607055555555,126.910530555555,11230,37.514575,127.049555555555,4539.0
주중,11010,37.5703777777777,126.981641666666,11090,37.6369555555555,127.027719444444,4406.0
주중,11210,37.4753861111111,126.953844444444,11190,37.5236111111111,126.898341666666,4365.0
주말,11250,37.5273666666666,127.125863888888,11240,37.5117555555555,127.107930555555,4360.0
주말,11190,37.5236111111111,126.898341666666,11210,37.4753861111111,126.953844444444,4335.0
주중,11020,37.5610027777777,126.999641666666,11090,37.6369555555555,127.027719444444,4303.0
주중,11180,37.4491083333333,126.904197222222,11210,37.4753861111111,126.953844444444,4280.0
주중,11150,37.5142305555555,126.868708333333,11170,37.49265,126.889597222222,4220.0
주중,11080,37.5863833333333,127.020333333333,11020,37.5610027777777,126.999641666666,4136.0
주중,11220,37.4807861111111,127.034811111111,11030,37.5360944444444,126.967522222222,4126.0
주중,11210,37.4753861111111,126.953844444444,11170,37.49265,126.889597222222,4121.0
주중,11230,37.514575,127.049555555555,11150,37.5142305555555,126.868708333333,4113.0
주중,11050,37.5357388888888,127.084533333333,11110,37.6514611111111,127.058388888888,4097.0
주말,11190,37.5236111111111,126.898341666666,11160,37.5481555555555,126.851675,4076.0
주중,11220,37.4807861111111,127.034811111111,11190,37.5236111111111,126.898341666666,4057.0
주말,11230,37.514575,127.049555555555,11140,37.5607055555555,126.910530555555,4042.0
주중,11070,37.6038055555555,127.094777777777,11060,37.571625,127.042141666666,4013.0
주중,11140,37.5607055555555,126.910530555555,11050,37.5357388888888,127.084533333333,3969.0
주중,11020,37.5610027777777,126.999641666666,11230,37.514575,127.049555555555,3909.0
주중,11140,37.5607055555555,126.910530555555,11010,37.5703777777777,126.981641666666,3880.0
주중,11210,37.4753861111111,126.953844444444,11220,37.4807861111111,127.034811111111,3878.0
주중,11150,37.5142305555555,126.868708333333,11190,37.5236111111111,126.898341666666,3844.0
주말,11230,37.514575,127.049555555555,11250,37.5273666666666,127.125863888888,3829.0
주말,11190,37.5236111111111,126.898341666666,11200,37.5096555555555,126.941575,3813.0
주중,11010,37.5703777777777,126.981641666666,11110,37.6514611111111,127.058388888888,3789.0
주말,11240,37.5117555555555,127.107930555555,11050,37.5357388888888,127.084533333333,3764.0
주말,11040,37.5606111111111,127.039,11060,37.571625,127.042141666666,3759.0
주중,11030,37.5360944444444,126.967522222222,11080,37.5863833333333,127.020333333333,3714.0
주중,11140,37.5607055555555,126.910530555555,11240,37.5117555555555,127.107930555555,3696.0
주중,11140,37.5607055555555,126.910530555555,11040,37.5606111111111,127.039,3686.0
주중,11020,37.5610027777777,126.999641666666,11110,37.6514611111111,127.058388888888,3686.0
주말,11090,37.6369555555555,127.027719444444,11100,37.6658333333333,127.049522222222,3685.0
주말,11030,37.5360944444444,126.967522222222,11230,37.514575,127.049555555555,3677.0
주중,11010,37.5703777777777,126.981641666666,11210,37.4753861111111,126.953844444444,3653.0
주중,11030,37.5360944444444,126.967522222222,11220,37.4807861111111,127.034811111111,3650.0
주중,11020,37.5610027777777,126.999641666666,11190,37.5236111111111,126.898341666666,3649.0
주중,11030,37.5360944444444,126.967522222222,11190,37.5236111111111,126.898341666666,3635.0
주중,11030,37.5360944444444,126.967522222222,11020,37.5610027777777,126.999641666666,3623.0
주말,11020,37.5610027777777,126.999641666666,11060,37.571625,127.042141666666,3596.0
주중,11080,37.5863833333333,127.020333333333,11010,37.5703777777777,126.981641666666,3583.0
주중,11060,37.571625,127.042141666666,11020,37.5610027777777,126.999641666666,3577.0
주중,11160,37.5481555555555,126.851675,11140,37.5607055555555,126.910530555555,3570.0
주중,11020,37.5610027777777,126.999641666666,11120,37.5096555555555,126.941575,3557.0
주말,11190,37.5236111111111,126.898341666666,11140,37.5607055555555,126.910530555555,3554.0
주중,11230,37.514575,127.049555555555,11010,37.5703777777777,126.981641666666,3533.0
주중,11240,37.5117555555555,127.107930555555,11220,37.4807861111111,127.034811111111,3526.0
주중,11190,37.5236111111111,126.898341666666,11130,37.5763666666666,126.938897222222,3507.0
주말,11020,37.5610027777777,126.999641666666,11080,37.5863833333333,127.020333333333,3487.0
주말,11050,37.5357388888888,127.084533333333,11070,37.6038055555555,127.094777777777,3481.0
주중,11040,37.5606111111111,127.039,11080,37.5863833333333,127.020333333333,3471.0
주중,11230,37.514575,127.049555555555,11090,37.6369555555555,127.027719444444,3468.0
주말,11090,37.6369555555555,127.027719444444,11080,37.5863833333333,127.020333333333,3464.0
주중,11140,37.5607055555555,126.910530555555,11110,37.6514611111111,127.058388888888,3445.0
주말,11110,37.6514611111111,127.058388888888,11100,37.6658333333333,127.049522222222,3438.0
주중,11220,37.4807861111111,127.034811111111,11140,37.5607055555555,126.910530555555,3431.0
주중,11010,37.5703777777777,126.981641666666,11040,37.5606111111111,127.039,3429.0
주중,11040,37.5606111111111,127.039,11240,37.5117555555555,127.107930555555,3411.0
주중,11030,37.5360944444444,126.967522222222,11040,37.5606111111111,127.039,3410.0
주말,11080,37.5863833333333,127.020333333333,11090,37.6369555555555,127.027719444444,3374.0
주중,11140,37.5607055555555,126.910530555555,11020,37.5610027777777,126.999641666666,3370.0
주말,11130,37.5763666666666,126.938897222222,11120,37.5096555555555,126.941575,3344.0
주중,11190,37.5236111111111,126.898341666666,11180,37.4491083333333,126.904197222222,3332.0
주중,11220,37.4807861111111,127.034811111111,11040,37.5606111111111,127.039,3328.0
주중,11110,37.6514611111111,127.058388888888,11090,37.6369555555555,127.027719444444,3327.0
주말,11230,37.514575,127.049555555555,11060,37.571625,127.042141666666,3323.0
주중,11180,37.4491083333333,126.904197222222,11170,37.49265,126.889597222222,3306.0
주말,11020,37.5610027777777,126.999641666666,11040,37.5606111111111,127.039,3305.0
주중,11130,37.5763666666666,126.938897222222,11010,37.5703777777777,126.981641666666,3301.0
주중,11140,37.5607055555555,126.910530555555,11220,37.4807861111111,127.034811111111,3285.0
주중,11060,37.571625,127.042141666666,11050,37.5357388888888,127.084533333333,3276.0
주중,11120,37.5096555555555,126.941575,11140,37.5607055555555,126.910530555555,3275.0
주중,11240,37.5117555555555,127.107930555555,11040,37.5606111111111,127.039,3274.0
주중,11030,37.5360944444444,126.967522222222,11130,37.5763666666666,126.938897222222,3250.0
주중,11020,37.5610027777777,126.999641666666,11200,37.5096555555555,126.941575,3231.0
주중,11010,37.5703777777777,126.981641666666,11030,37.5360944444444,126.967522222222,3223.0
주중,11020,37.5610027777777,126.999641666666,11240,37.5117555555555,127.107930555555,3211.0
주말,11020,37.5610027777777,126.999641666666,11140,37.5607055555555,126.910530555555,3201.0
주말,11220,37.4807861111111,127.034811111111,11240,37.5117555555555,127.107930555555,3189.0
주중,11220,37.4807861111111,127.034811111111,11250,37.5273666666666,127.125863888888,3155.0
주말,11230,37.514575,127.049555555555,11190,37.5236111111111,126.898341666666,3142.0
주중,11220,37.4807861111111,127.034811111111,11080,37.5863833333333,127.020333333333,3079.0
주말,11050,37.5357388888888,127.084533333333,11240,37.5117555555555,127.107930555555,3075.0
주중,11010,37.5703777777777,126.981641666666,11230,37.514575,127.049555555555,3063.0
주중,11220,37.4807861111111,127.034811111111,11160,37.5481555555555,126.851675,3050.0
주말,11080,37.5863833333333,127.020333333333,11060,37.571625,127.042141666666,3048.0
주말,11010,37.5703777777777,126.981641666666,11020,37.5610027777777,126.999641666666,3048.0
주중,11250,37.5273666666666,127.125863888888,11050,37.5357388888888,127.084533333333,3046.0
주말,11170,37.49265,126.889597222222,11190,37.5236111111111,126.898341666666,3030.0
주말,11230,37.514575,127.049555555555,11110,37.6514611111111,127.058388888888,3023.0
주중,11010,37.5703777777777,126.981641666666,11050,37.5357388888888,127.084533333333,3023.0
주말,11050,37.5357388888888,127.084533333333,11060,37.571625,127.042141666666,3021.0
주중,11160,37.5481555555555,126.851675,11190,37.5236111111111,126.898341666666,3003.0
주말,11190,37.5236111111111,126.898341666666,11150,37.5142305555555,126.868708333333,2998.0
주중,11020,37.5610027777777,126.999641666666,11160,37.5481555555555,126.851675,2985.0
주말,11010,37.5703777777777,126.981641666666,11060,37.571625,127.042141666666,2967.0
주중,11090,37.6369555555555,127.027719444444,11110,37.6514611111111,127.058388888888,2961.0
주중,11010,37.5703777777777,126.981641666666,11190,37.5236111111111,126.898341666666,2947.0
주중,11210,37.4753861111111,126.953844444444,11230,37.514575,127.049555555555,2935.0
주말,11140,37.5607055555555,126.910530555555,11080,37.5863833333333,127.020333333333,2930.0
주중,11040,37.5606111111111,127.039,11070,37.6038055555555,127.094777777777,2925.0
주말,11020,37.5610027777777,126.999641666666,11030,37.5360944444444,126.967522222222,2921.0
주중,11220,37.4807861111111,127.034811111111,11060,37.571625,127.042141666666,2906.0
주중,11010,37.5703777777777,126.981641666666,11160,37.5481555555555,126.851675,2904.0
주말,11030,37.5360944444444,126.967522222222,11200,37.5096555555555,126.941575,2903.0
주말,11230,37.514575,127.049555555555,11080,37.5863833333333,127.020333333333,2903.0
주말,11230,37.514575,127.049555555555,11160,37.5481555555555,126.851675,2898.0
주중,11050,37.5357388888888,127.084533333333,11080,37.5863833333333,127.020333333333,2880.0
주중,11030,37.5360944444444,126.967522222222,11060,37.571625,127.042141666666,2878.0
주중,11010,37.5703777777777,126.981641666666,11240,37.5117555555555,127.107930555555,2873.0
주말,11120,37.5096555555555,126.941575,11130,37.5763666666666,126.938897222222,2862.0
주말,11010,37.5703777777777,126.981641666666,11130,37.5763666666666,126.938897222222,2834.0
주중,11060,37.571625,127.042141666666,11110,37.6514611111111,127.058388888888,2827.0
주말,11140,37.5607055555555,126.910530555555,11170,37.49265,126.889597222222,2822.0
주말,11030,37.5360944444444,126.967522222222,11210,37.4753861111111,126.953844444444,2782.0
주말,11140,37.5607055555555,126.910530555555,11150,37.5142305555555,126.868708333333,2777.0
주중,11190,37.5236111111111,126.898341666666,11120,37.5096555555555,126.941575,2774.0
주말,11060,37.571625,127.042141666666,11080,37.5863833333333,127.020333333333,2767.0
주말,11140,37.5607055555555,126.910530555555,11200,37.5096555555555,126.941575,2754.0
주중,11240,37.5117555555555,127.107930555555,11060,37.571625,127.042141666666,2754.0
주말,11230,37.514575,127.049555555555,11070,37.6038055555555,127.094777777777,2733.0
주말,11140,37.5607055555555,126.910530555555,11060,37.571625,127.042141666666,2730.0
주중,11240,37.5117555555555,127.107930555555,11110,37.6514611111111,127.058388888888,2716.0
주중,11010,37.5703777777777,126.981641666666,11200,37.5096555555555,126.941575,2710.0
주말,11010,37.5703777777777,126.981641666666,11140,37.5607055555555,126.910530555555,2702.0
주말,11200,37.5096555555555,126.941575,11190,37.5236111111111,126.898341666666,2696.0
주중,11190,37.5236111111111,126.898341666666,11230,37.514575,127.049555555555,2691.0
주말,11050,37.5357388888888,127.084533333333,11230,37.514575,127.049555555555,2679.0
주중,11230,37.514575,127.049555555555,11180,37.4491083333333,126.904197222222,2658.0
주중,11210,37.4753861111111,126.953844444444,11140,37.5607055555555,126.910530555555,2631.0
주중,11170,37.49265,126.889597222222,11150,37.5142305555555,126.868708333333,2629.0
주중,11190,37.5236111111111,126.898341666666,11240,37.5117555555555,127.107930555555,2617.0
주중,11020,37.5610027777777,126.999641666666,11070,37.6038055555555,127.094777777777,2610.0
주중,11030,37.5360944444444,126.967522222222,11050,37.5357388888888,127.084533333333,2593.0
주말,11170,37.49265,126.889597222222,11210,37.4753861111111,126.953844444444,2589.0
주말,11060,37.571625,127.042141666666,11070,37.6038055555555,127.094777777777,2583.0
주중,11220,37.4807861111111,127.034811111111,11110,37.6514611111111,127.058388888888,2581.0
주말,11110,37.6514611111111,127.058388888888,11070,37.6038055555555,127.094777777777,2569.0
주중,11030,37.5360944444444,126.967522222222,11240,37.5117555555555,127.107930555555,2559.0
주중,11190,37.5236111111111,126.898341666666,11030,37.5360944444444,126.967522222222,2543.0
주중,11230,37.514575,127.049555555555,11100,37.6658333333333,127.049522222222,2522.0
주말,11140,37.5607055555555,126.910530555555,11230,37.514575,127.049555555555,2521.0
주말,11020,37.5610027777777,126.999641666666,11130,37.5763666666666,126.938897222222,2516.0
주말,11040,37.5606111111111,127.039,11230,37.514575,127.049555555555,2513.0
주중,11240,37.5117555555555,127.107930555555,11200,37.5096555555555,126.941575,2508.0
주말,11030,37.5360944444444,126.967522222222,11220,37.4807861111111,127.034811111111,2505.0
주중,11010,37.5703777777777,126.981641666666,11100,37.6658333333333,127.049522222222,2501.0
주중,11220,37.4807861111111,127.034811111111,11170,37.49265,126.889597222222,2495.0
주중,11030,37.5360944444444,126.967522222222,11120,37.5096555555555,126.941575,2493.0
주말,11070,37.6038055555555,127.094777777777,11110,37.6514611111111,127.058388888888,2420.0
주중,11070,37.6038055555555,127.094777777777,11050,37.5357388888888,127.084533333333,2416.0
주말,11100,37.6658333333333,127.049522222222,11090,37.6369555555555,127.027719444444,2415.0
주말,11010,37.5703777777777,126.981641666666,11030,37.5360944444444,126.967522222222,2409.0
주중,11140,37.5607055555555,126.910530555555,11090,37.6369555555555,127.027719444444,2401.0
주중,11060,37.571625,127.042141666666,11010,37.5703777777777,126.981641666666,2400.0
주중,11020,37.5610027777777,126.999641666666,11220,37.4807861111111,127.034811111111,2394.0
주중,11140,37.5607055555555,126.910530555555,11250,37.5273666666666,127.125863888888,2391.0
주중,11030,37.5360944444444,126.967522222222,11010,37.5703777777777,126.981641666666,2386.0
주중,11030,37.5360944444444,126.967522222222,11160,37.5481555555555,126.851675,2383.0
주중,11040,37.5606111111111,127.039,11250,37.5273666666666,127.125863888888,2380.0
주중,11220,37.4807861111111,127.034811111111,11120,37.5096555555555,126.941575,2376.0
주말,11050,37.5357388888888,127.084533333333,11250,37.5273666666666,127.125863888888,2372.0
주말,11170,37.49265,126.889597222222,11180,37.4491083333333,126.904197222222,2366.0
주중,11050,37.5357388888888,127.084533333333,11210,37.4753861111111,126.953844444444,2363.0
주중,11040,37.5606111111111,127.039,11110,37.6514611111111,127.058388888888,2359.0
주중,11130,37.5763666666666,126.938897222222,11190,37.5236111111111,126.898341666666,2354.0
주말,11010,37.5703777777777,126.981641666666,11120,37.5096555555555,126.941575,2353.0
주중,11190,37.5236111111111,126.898341666666,11080,37.5863833333333,127.020333333333,2352.0
주중,11220,37.4807861111111,127.034811111111,11070,37.6038055555555,127.094777777777,2350.0
주중,11040,37.5606111111111,127.039,11140,37.5607055555555,126.910530555555,2349.0
주말,11140,37.5607055555555,126.910530555555,11240,37.5117555555555,127.107930555555,2348.0
주말,11140,37.5607055555555,126.910530555555,11050,37.5357388888888,127.084533333333,2314.0
주말,11200,37.5096555555555,126.941575,11220,37.4807861111111,127.034811111111,2305.0
주중,11220,37.4807861111111,127.034811111111,11130,37.5763666666666,126.938897222222,2287.0
주중,11240,37.5117555555555,127.107930555555,11070,37.6038055555555,127.094777777777,2284.0
주중,11170,37.49265,126.889597222222,11160,37.5481555555555,126.851675,2283.0
주말,11100,37.6658333333333,127.049522222222,11110,37.6514611111111,127.058388888888,2274.0
주중,11080,37.5863833333333,127.020333333333,11100,37.6658333333333,127.049522222222,2273.0
주중,11140,37.5607055555555,126.910530555555,11180,37.4491083333333,126.904197222222,2261.0
주중,11020,37.5610027777777,126.999641666666,11100,37.6658333333333,127.049522222222,2259.0
주중,11010,37.5703777777777,126.981641666666,11250,37.5273666666666,127.125863888888,2249.0
주중,11050,37.5357388888888,127.084533333333,11140,37.5607055555555,126.910530555555,2247.0
주말,11220,37.4807861111111,127.034811111111,11030,37.5360944444444,126.967522222222,2246.0
주중,11040,37.5606111111111,127.039,11210,37.4753861111111,126.953844444444,2245.0
주중,11240,37.5117555555555,127.107930555555,11160,37.5481555555555,126.851675,2225.0
주말,11240,37.5117555555555,127.107930555555,11210,37.4753861111111,126.953844444444,2216.0
주말,11050,37.5357388888888,127.084533333333,11110,37.6514611111111,127.058388888888,2208.0
주중,11170,37.49265,126.889597222222,11200,37.5096555555555,126.941575,2168.0
주중,11140,37.5607055555555,126.910530555555,11070,37.6038055555555,127.094777777777,2158.0
주말,11060,37.571625,127.042141666666,11040,37.5606111111111,127.039,2156.0
주중,11010,37.5703777777777,126.981641666666,11070,37.6038055555555,127.094777777777,2155.0
주중,11200,37.5096555555555,126.941575,11230,37.514575,127.049555555555,2131.0
주말,11020,37.5610027777777,126.999641666666,11230,37.514575,127.049555555555,2122.0
주중,11240,37.5117555555555,127.107930555555,11140,37.5607055555555,126.910530555555,2121.0
주중,11130,37.5763666666666,126.938897222222,11160,37.5481555555555,126.851675,2102.0
주말,11210,37.4753861111111,126.953844444444,11190,37.5236111111111,126.898341666666,2095.0
주중,11200,37.5096555555555,126.941575,11030,37.5360944444444,126.967522222222,2086.0
