요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11220,11230,84009.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11220,81520.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11130,11140,55466.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11140,11130,45853.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11230,11240,44522.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11240,11230,42968.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11160,11150,39945.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11150,11160,36579.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11010,11020,35264.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11020,11010,35088.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주중,11250,11240,31611.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11240,11250,28664.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주중,11200,11210,22724.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11040,11050,22157.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주중,11080,11090,20557.0,37.5863833333333,127.020333333333,37.6369555555555,127.027719444444
주중,11090,11080,20444.0,37.6369555555555,127.027719444444,37.5863833333333,127.020333333333
주중,11010,11080,20337.0,37.5703777777777,126.981641666666,37.5863833333333,127.020333333333
주중,11040,11230,20234.0,37.5606111111111,127.039,37.514575,127.049555555555
주중,11050,11040,19812.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주중,11130,11120,19725.0,37.5763666666666,126.938897222222,37.5096555555555,126.941575
주중,11010,11130,19381.0,37.5703777777777,126.981641666666,37.5763666666666,126.938897222222
주중,11230,11040,19355.0,37.514575,127.049555555555,37.5606111111111,127.039
주중,11190,11140,19176.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11210,11200,19148.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주중,11030,11140,18734.0,37.5360944444444,126.967522222222,37.5607055555555,126.910530555555
주중,11080,11010,18713.0,37.5863833333333,127.020333333333,37.5703777777777,126.981641666666
주중,11220,11200,18478.0,37.4807861111111,127.034811111111,37.5096555555555,126.941575
주중,11190,11170,18302.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11170,11190,18274.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주중,11110,11100,18190.0,37.6514611111111,127.058388888888,37.6658333333333,127.049522222222
주중,11130,11010,18045.0,37.5763666666666,126.938897222222,37.5703777777777,126.981641666666
주중,11050,11230,17976.0,37.5357388888888,127.084533333333,37.514575,127.049555555555
