요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11230,11220,111299.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11220,11230,110406.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11010,11020,56274.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11140,11130,53989.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11130,11140,53313.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11020,11010,48987.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주중,11240,11230,48873.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주말,11220,11230,40504.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11240,38659.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주말,11230,11220,33942.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11010,11130,33158.0,37.5703777777777,126.981641666666,37.5763666666666,126.938897222222
주중,11160,11150,31856.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11150,11160,31158.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11250,11240,30308.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11050,11040,26634.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주말,11240,11230,26248.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11040,11050,23672.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주중,11240,11250,22284.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주말,11130,11140,22257.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11210,11230,21640.0,37.4753861111111,126.953844444444,37.514575,127.049555555555
주말,11230,11240,21630.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11210,11200,21389.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주중,11080,11010,21299.0,37.5863833333333,127.020333333333,37.5703777777777,126.981641666666
주중,11130,11010,21147.0,37.5763666666666,126.938897222222,37.5703777777777,126.981641666666
주중,11040,11230,21040.0,37.5606111111111,127.039,37.514575,127.049555555555
주중,11170,11190,20380.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주중,11020,11130,20085.0,37.5610027777777,126.999641666666,37.5763666666666,126.938897222222
주중,11200,11220,19829.0,37.5096555555555,126.941575,37.4807861111111,127.034811111111
주중,11060,11080,19741.0,37.571625,127.042141666666,37.5863833333333,127.020333333333
주중,11200,11210,19695.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11130,11020,19656.0,37.5763666666666,126.938897222222,37.5610027777777,126.999641666666
주중,11120,11140,19590.0,37.5096555555555,126.941575,37.5607055555555,126.910530555555
주중,11190,11140,19551.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11050,11230,19443.0,37.5357388888888,127.084533333333,37.514575,127.049555555555
주중,11140,11190,19348.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주중,11030,11020,19079.0,37.5360944444444,126.967522222222,37.5610027777777,126.999641666666
주말,11140,11130,19059.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11090,11080,18974.0,37.6369555555555,127.027719444444,37.5863833333333,127.020333333333
주중,11100,11110,18064.0,37.6658333333333,127.049522222222,37.6514611111111,127.058388888888
주중,11020,11030,17806.0,37.5610027777777,126.999641666666,37.5360944444444,126.967522222222
주말,11150,11160,17764.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11060,11040,17540.0,37.571625,127.042141666666,37.5606111111111,127.039
주중,11080,11060,17429.0,37.5863833333333,127.020333333333,37.571625,127.042141666666
주중,11200,11190,17131.0,37.5096555555555,126.941575,37.5236111111111,126.898341666666
주중,11210,11220,17119.0,37.4753861111111,126.953844444444,37.4807861111111,127.034811111111
주중,11190,11170,16891.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11080,11090,16724.0,37.5863833333333,127.020333333333,37.6369555555555,127.027719444444
주말,11250,11240,16662.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11230,11040,16523.0,37.514575,127.049555555555,37.5606111111111,127.039
