요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11230,11220,94971.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11220,11230,72693.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11240,72180.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11140,11130,64137.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11230,11210,55626.0,37.514575,127.049555555555,37.4753861111111,126.953844444444
주중,11130,11140,49085.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11240,11250,45338.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주중,11220,11210,40763.0,37.4807861111111,127.034811111111,37.4753861111111,126.953844444444
주중,11160,11150,40699.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11230,11050,39125.0,37.514575,127.049555555555,37.5357388888888,127.084533333333
주중,11150,11160,38611.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11220,11200,33721.0,37.4807861111111,127.034811111111,37.5096555555555,126.941575
주중,11240,11230,32403.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11040,11050,32323.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주중,11230,11040,31040.0,37.514575,127.049555555555,37.5606111111111,127.039
주중,11140,11120,30217.0,37.5607055555555,126.910530555555,37.5096555555555,126.941575
주중,11200,11210,29983.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11010,11080,29833.0,37.5703777777777,126.981641666666,37.5863833333333,127.020333333333
주중,11190,11170,29714.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11020,11010,29577.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주말,11230,11220,29025.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11230,11200,28342.0,37.514575,127.049555555555,37.5096555555555,126.941575
주중,11210,11200,27683.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주중,11190,11160,27361.0,37.5236111111111,126.898341666666,37.5481555555555,126.851675
주중,11010,11020,27171.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11250,11240,27068.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11190,11200,26630.0,37.5236111111111,126.898341666666,37.5096555555555,126.941575
주중,11140,11190,24796.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주중,11040,11060,24042.0,37.5606111111111,127.039,37.571625,127.042141666666
주중,11230,11250,22896.0,37.514575,127.049555555555,37.5273666666666,127.125863888888
주중,11190,11140,22745.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11140,11160,22461.0,37.5607055555555,126.910530555555,37.5481555555555,126.851675
주말,11140,11130,22263.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11080,11090,22105.0,37.5863833333333,127.020333333333,37.6369555555555,127.027719444444
주중,11110,11100,22088.0,37.6514611111111,127.058388888888,37.6658333333333,127.049522222222
주중,11170,11190,21867.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주중,11140,11030,21809.0,37.5607055555555,126.910530555555,37.5360944444444,126.967522222222
주중,11130,11120,21659.0,37.5763666666666,126.938897222222,37.5096555555555,126.941575
주말,11220,11230,21612.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11030,21412.0,37.514575,127.049555555555,37.5360944444444,126.967522222222
주중,11050,11040,21341.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주중,11190,11210,21184.0,37.5236111111111,126.898341666666,37.4753861111111,126.953844444444
주중,11240,11050,20779.0,37.5117555555555,127.107930555555,37.5357388888888,127.084533333333
주중,11020,11040,20526.0,37.5610027777777,126.999641666666,37.5606111111111,127.039
주중,11220,11240,20096.0,37.4807861111111,127.034811111111,37.5117555555555,127.107930555555
주중,11010,11130,20053.0,37.5703777777777,126.981641666666,37.5763666666666,126.938897222222
주중,11020,11030,19376.0,37.5610027777777,126.999641666666,37.5360944444444,126.967522222222
주중,11030,11140,19243.0,37.5360944444444,126.967522222222,37.5607055555555,126.910530555555
주중,11230,11070,19155.0,37.514575,127.049555555555,37.6038055555555,127.094777777777
