요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11240,11230,159338.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11210,11230,136971.0,37.4753861111111,126.953844444444,37.514575,127.049555555555
주중,11220,11230,103527.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11250,11240,93078.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11210,11220,91834.0,37.4753861111111,126.953844444444,37.4807861111111,127.034811111111
주중,11160,11190,89924.0,37.5481555555555,126.851675,37.5236111111111,126.898341666666
주중,11050,11230,85244.0,37.5357388888888,127.084533333333,37.514575,127.049555555555
주중,11230,11220,76599.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11200,11230,67194.0,37.5096555555555,126.941575,37.514575,127.049555555555
주중,11250,11230,66925.0,37.5273666666666,127.125863888888,37.514575,127.049555555555
주중,11040,11230,58877.0,37.5606111111111,127.039,37.514575,127.049555555555
주중,11200,11220,58464.0,37.5096555555555,126.941575,37.4807861111111,127.034811111111
주중,11070,11230,55797.0,37.6038055555555,127.094777777777,37.514575,127.049555555555
주중,11150,11160,54638.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11210,11190,53544.0,37.4753861111111,126.953844444444,37.5236111111111,126.898341666666
주중,11170,11190,53261.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주중,11240,11220,52687.0,37.5117555555555,127.107930555555,37.4807861111111,127.034811111111
주중,11080,11010,52128.0,37.5863833333333,127.020333333333,37.5703777777777,126.981641666666
주중,11160,11150,51851.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11120,11140,51010.0,37.5096555555555,126.941575,37.5607055555555,126.910530555555
주중,11050,11040,49231.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주중,11140,11190,47499.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주중,11140,11020,47377.0,37.5607055555555,126.910530555555,37.5610027777777,126.999641666666
주중,11140,11130,47297.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11040,11020,46954.0,37.5606111111111,127.039,37.5610027777777,126.999641666666
주중,11130,11140,46592.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11200,11190,46129.0,37.5096555555555,126.941575,37.5236111111111,126.898341666666
주중,11190,11230,45926.0,37.5236111111111,126.898341666666,37.514575,127.049555555555
주중,11150,11190,45909.0,37.5142305555555,126.868708333333,37.5236111111111,126.898341666666
주중,11120,11130,44285.0,37.5096555555555,126.941575,37.5763666666666,126.938897222222
주중,11110,11230,44261.0,37.6514611111111,127.058388888888,37.514575,127.049555555555
주중,11080,11020,43498.0,37.5863833333333,127.020333333333,37.5610027777777,126.999641666666
주중,11240,11250,42913.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주중,11120,11020,41663.0,37.5096555555555,126.941575,37.5610027777777,126.999641666666
주중,11190,11020,40987.0,37.5236111111111,126.898341666666,37.5610027777777,126.999641666666
주중,11060,11230,40208.0,37.571625,127.042141666666,37.514575,127.049555555555
주중,11130,11020,39939.0,37.5763666666666,126.938897222222,37.5610027777777,126.999641666666
주중,11160,11230,38928.0,37.5481555555555,126.851675,37.514575,127.049555555555
주중,11160,11140,38912.0,37.5481555555555,126.851675,37.5607055555555,126.910530555555
주중,11120,11010,38712.0,37.5096555555555,126.941575,37.5703777777777,126.981641666666
주중,11060,11020,38315.0,37.571625,127.042141666666,37.5610027777777,126.999641666666
주중,11030,11020,37867.0,37.5360944444444,126.967522222222,37.5610027777777,126.999641666666
주중,11210,11200,36902.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주중,11170,11180,35943.0,37.49265,126.889597222222,37.4491083333333,126.904197222222
주중,11130,11010,34260.0,37.5763666666666,126.938897222222,37.5703777777777,126.981641666666
주중,11170,11230,33808.0,37.49265,126.889597222222,37.514575,127.049555555555
주중,11210,11020,33624.0,37.4753861111111,126.953844444444,37.5610027777777,126.999641666666
주중,11080,11230,33583.0,37.5863833333333,127.020333333333,37.514575,127.049555555555
주중,11050,11240,33497.0,37.5357388888888,127.084533333333,37.5117555555555,127.107930555555
주중,11160,11020,33415.0,37.5481555555555,126.851675,37.5610027777777,126.999641666666
주중,11210,11180,33018.0,37.4753861111111,126.953844444444,37.4491083333333,126.904197222222
주중,11230,11240,32603.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11120,11230,32318.0,37.5096555555555,126.941575,37.514575,127.049555555555
주중,11210,11170,31916.0,37.4753861111111,126.953844444444,37.49265,126.889597222222
주중,11190,11140,31007.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11060,11040,30937.0,37.571625,127.042141666666,37.5606111111111,127.039
주중,11140,11230,30881.0,37.5607055555555,126.910530555555,37.514575,127.049555555555
주중,11030,11230,29976.0,37.5360944444444,126.967522222222,37.514575,127.049555555555
주중,11110,11020,29927.0,37.6514611111111,127.058388888888,37.5610027777777,126.999641666666
주중,11140,11010,29183.0,37.5607055555555,126.910530555555,37.5703777777777,126.981641666666
주중,11010,11020,28579.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11060,11010,28495.0,37.571625,127.042141666666,37.5703777777777,126.981641666666
주중,11090,11080,28403.0,37.6369555555555,127.027719444444,37.5863833333333,127.020333333333
주중,11100,11110,28337.0,37.6658333333333,127.049522222222,37.6514611111111,127.058388888888
주중,11050,11020,27996.0,37.5357388888888,127.084533333333,37.5610027777777,126.999641666666
주중,11090,11020,27931.0,37.6369555555555,127.027719444444,37.5610027777777,126.999641666666
주중,11190,11220,27877.0,37.5236111111111,126.898341666666,37.4807861111111,127.034811111111
주중,11200,11020,27503.0,37.5096555555555,126.941575,37.5610027777777,126.999641666666
주중,11190,11170,27306.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11070,11060,26955.0,37.6038055555555,127.094777777777,37.571625,127.042141666666
주중,11240,11020,26878.0,37.5117555555555,127.107930555555,37.5610027777777,126.999641666666
주중,11050,11220,26805.0,37.5357388888888,127.084533333333,37.4807861111111,127.034811111111
주중,11180,11170,26605.0,37.4491083333333,126.904197222222,37.49265,126.889597222222
주중,11070,11040,26282.0,37.6038055555555,127.094777777777,37.5606111111111,127.039
주중,11250,11220,26210.0,37.5273666666666,127.125863888888,37.4807861111111,127.034811111111
주중,11200,11210,26183.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11120,11190,26150.0,37.5096555555555,126.941575,37.5236111111111,126.898341666666
주중,11190,11010,25196.0,37.5236111111111,126.898341666666,37.5703777777777,126.981641666666
주중,11080,11090,24835.0,37.5863833333333,127.020333333333,37.6369555555555,127.027719444444
주중,11170,11020,24194.0,37.49265,126.889597222222,37.5610027777777,126.999641666666
주중,11080,11060,23764.0,37.5863833333333,127.020333333333,37.571625,127.042141666666
주중,11070,11020,23549.0,37.6038055555555,127.094777777777,37.5610027777777,126.999641666666
주중,11070,11110,23482.0,37.6038055555555,127.094777777777,37.6514611111111,127.058388888888
주중,11190,11200,23413.0,37.5236111111111,126.898341666666,37.5096555555555,126.941575
주중,11110,11100,23363.0,37.6514611111111,127.058388888888,37.6658333333333,127.049522222222
주중,11190,11160,23217.0,37.5236111111111,126.898341666666,37.5481555555555,126.851675
주중,11140,11030,22961.0,37.5607055555555,126.910530555555,37.5360944444444,126.967522222222
주중,11100,11020,22783.0,37.6658333333333,127.049522222222,37.5610027777777,126.999641666666
주중,11210,11240,22659.0,37.4753861111111,126.953844444444,37.5117555555555,127.107930555555
주중,11130,11230,22375.0,37.5763666666666,126.938897222222,37.514575,127.049555555555
주중,11070,11220,22248.0,37.6038055555555,127.094777777777,37.4807861111111,127.034811111111
주중,11040,11220,22235.0,37.5606111111111,127.039,37.4807861111111,127.034811111111
주중,11250,11020,22218.0,37.5273666666666,127.125863888888,37.5610027777777,126.999641666666
주중,11170,11220,22134.0,37.49265,126.889597222222,37.4807861111111,127.034811111111
