요일,출발,도착,이동인구(합),x1,y1,x2,y2
주말,11220,11230,21825.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주말,11240,11230,18992.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주말,11230,11220,15789.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주말,11130,11140,13033.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주말,11250,11240,12492.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주말,11160,11150,10982.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주말,11150,11160,10529.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주말,11210,11230,9903.0,37.4753861111111,126.953844444444,37.514575,127.049555555555
주말,11230,11240,9248.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주말,11050,11230,9192.0,37.5357388888888,127.084533333333,37.514575,127.049555555555
주말,11200,11220,8823.0,37.5096555555555,126.941575,37.4807861111111,127.034811111111
주말,11140,11130,8732.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주말,11040,11230,8022.0,37.5606111111111,127.039,37.514575,127.049555555555
주말,11210,11220,7752.0,37.4753861111111,126.953844444444,37.4807861111111,127.034811111111
주말,11240,11250,7665.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주말,11200,11190,7015.0,37.5096555555555,126.941575,37.5236111111111,126.898341666666
주말,11080,11010,6980.0,37.5863833333333,127.020333333333,37.5703777777777,126.981641666666
주말,11210,11200,6944.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주말,11170,11190,6840.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주말,11100,11110,6807.0,37.6658333333333,127.049522222222,37.6514611111111,127.058388888888
주말,11120,11140,6692.0,37.5096555555555,126.941575,37.5607055555555,126.910530555555
주말,11200,11230,6552.0,37.5096555555555,126.941575,37.514575,127.049555555555
주말,11200,11210,6349.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주말,11250,11230,5942.0,37.5273666666666,127.125863888888,37.514575,127.049555555555
주말,11160,11190,5900.0,37.5481555555555,126.851675,37.5236111111111,126.898341666666
주말,11090,11080,5830.0,37.6369555555555,127.027719444444,37.5863833333333,127.020333333333
주말,11120,11130,5735.0,37.5096555555555,126.941575,37.5763666666666,126.938897222222
주말,11050,11240,5691.0,37.5357388888888,127.084533333333,37.5117555555555,127.107930555555
주말,11050,11040,5423.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주말,11190,11170,5292.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주말,11210,11190,5208.0,37.4753861111111,126.953844444444,37.5236111111111,126.898341666666
주말,11030,11140,5169.0,37.5360944444444,126.967522222222,37.5607055555555,126.910530555555
주말,11030,11230,5086.0,37.5360944444444,126.967522222222,37.514575,127.049555555555
주말,11150,11190,5014.0,37.5142305555555,126.868708333333,37.5236111111111,126.898341666666
주말,11140,11030,5001.0,37.5607055555555,126.910530555555,37.5360944444444,126.967522222222
주말,11240,11220,4990.0,37.5117555555555,127.107930555555,37.4807861111111,127.034811111111
주말,11060,11040,4973.0,37.571625,127.042141666666,37.5606111111111,127.039
주말,11160,11140,4965.0,37.5481555555555,126.851675,37.5607055555555,126.910530555555
주말,11080,11090,4920.0,37.5863833333333,127.020333333333,37.6369555555555,127.027719444444
주말,11130,11120,4908.0,37.5763666666666,126.938897222222,37.5096555555555,126.941575
주말,11010,11020,4908.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주말,11130,11010,4875.0,37.5763666666666,126.938897222222,37.5703777777777,126.981641666666
주말,11140,11190,4871.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주말,11100,11090,4790.0,37.6658333333333,127.049522222222,37.6369555555555,127.027719444444
주말,11190,11140,4758.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주말,11110,11100,4590.0,37.6514611111111,127.058388888888,37.6658333333333,127.049522222222
주말,11040,11050,4462.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주말,11170,11150,4423.0,37.49265,126.889597222222,37.5142305555555,126.868708333333
주말,11070,11110,4393.0,37.6038055555555,127.094777777777,37.6514611111111,127.058388888888
주말,11040,11020,4338.0,37.5606111111111,127.039,37.5610027777777,126.999641666666
주말,11190,11150,4321.0,37.5236111111111,126.898341666666,37.5142305555555,126.868708333333
주말,11060,11230,4240.0,37.571625,127.042141666666,37.514575,127.049555555555
주말,11080,11020,4225.0,37.5863833333333,127.020333333333,37.5610027777777,126.999641666666
주말,11070,11060,4109.0,37.6038055555555,127.094777777777,37.571625,127.042141666666
주말,11070,11230,4056.0,37.6038055555555,127.094777777777,37.514575,127.049555555555
주말,11190,11200,4044.0,37.5236111111111,126.898341666666,37.5096555555555,126.941575
주말,11030,11020,4019.0,37.5360944444444,126.967522222222,37.5610027777777,126.999641666666
주말,11020,11010,4012.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주말,11080,11230,3992.0,37.5863833333333,127.020333333333,37.514575,127.049555555555
주말,11110,11230,3991.0,37.6514611111111,127.058388888888,37.514575,127.049555555555
주말,11140,11230,3947.0,37.5607055555555,126.910530555555,37.514575,127.049555555555
주말,11080,11110,3859.0,37.5863833333333,127.020333333333,37.6514611111111,127.058388888888
주말,11200,11030,3817.0,37.5096555555555,126.941575,37.5360944444444,126.967522222222
주말,11160,11230,3801.0,37.5481555555555,126.851675,37.514575,127.049555555555
주말,11080,11060,3780.0,37.5863833333333,127.020333333333,37.571625,127.042141666666
